id,type,sentence,hasQuestion,question,answer,oov,gru_all,gru_obj,tf_all,tf_obj
38,3,Unai amó la jovencita en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 4.3048, 13.8891, 2.8384, 3.5567, 6.1825, 5.2659, 6.0374, 1.0713]",13.8891,"[13.8495, 13.3478, 4.6389, 13.842, 4.7243, 3.1703, 6.7909, 6.1238, 5.4065, 1.0007]",13.842
38,4,Unai amó una jovencita en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 6.1721, 13.5398, 2.2173, 3.7118, 5.9806, 5.3117, 5.9839, 1.1354]",13.5398,"[13.8495, 13.3478, 5.6266, 12.5721, 3.8614, 3.2057, 6.679, 6.2742, 5.3803, 1.0505]",12.5721
38,5,Unai amó la vida en su pueblo durante varios años.,False,,,False,"[13.438, 13.0915, 4.3048, 13.4976, 5.5305, 4.2665, 5.0004, 5.3007, 6.2187, 0.9696]",13.4976,"[13.8495, 13.3478, 4.6389, 14.1858, 3.1414, 4.5236, 5.1663, 5.8909, 5.7711, 0.9391]",14.1858
39,0,Valeria admiró a la cantante en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 3.2804, 1.6589, 13.3392, 2.402, 1.2894, 6.6504, 6.9464, 0.7493, 1.5121]",13.3392,"[13.8011, 14.2042, 2.8228, 1.7508, 12.9443, 3.9358, 0.9633, 5.2573, 6.944, 0.8439, 4.2972]",12.9443
39,1,Valeria admiró a una cantante en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 3.2804, 3.6846, 14.0965, 1.8374, 1.1356, 6.891, 6.8745, 0.7724, 1.788]",14.0965,"[13.8011, 14.2042, 2.8228, 3.8327, 13.6906, 3.2763, 0.9116, 5.4085, 7.0102, 0.8382, 4.3317]",13.6906
39,2,Valeria admiró a la escenografía en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 3.2804, 1.6589, 13.8414, 3.0837, 1.548, 6.2299, 7.1183, 0.9204, 2.1286]",13.8414,"[13.8011, 14.2042, 2.8228, 1.7508, 14.0283, 3.1633, 1.0619, 5.4211, 6.9125, 0.8556, 4.3371]",14.0283
39,3,Valeria admiró la cantante en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 4.1953, 13.0821, 3.5689, 1.3321, 6.3459, 6.8846, 0.8201, 1.5851]",13.0821,"[13.8011, 14.2042, 3.7821, 12.9528, 4.5403, 0.9527, 5.2221, 7.0808, 0.8014, 4.2741]",12.9528
39,4,Valeria admiró una cantante en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 6.1997, 14.3933, 2.2074, 1.1198, 6.3965, 6.8807, 0.8245, 1.6871]",14.3933,"[13.8011, 14.2042, 4.9833, 14.9336, 3.3698, 0.914, 5.341, 7.1191, 0.8149, 4.2962]",14.9336
39,5,Valeria admiró la escenografía en el teatro durante el concierto.,True,Valeria fue a un concierto.,SI,False,"[13.3863, 13.126, 4.1953, 13.3861, 3.2742, 1.5926, 5.8971, 7.0934, 0.9746, 2.2404]",13.3861,"[13.8011, 14.2042, 3.7821, 13.7342, 3.3672, 1.0327, 5.4138, 7.014, 0.7965, 4.3419]",13.7342
40,0,Adrián percibió a la mujer detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 3.1352, 1.6977, 14.1464, 10.5501, 0.6374, 7.8293, 5.1375, 6.8967, 3.8788]",14.1464,"[13.6149, 14.6654, 1.98, 1.7353, 14.2125, 6.6307, 0.4322, 7.0272, 4.8624, 6.468, 3.2113]",14.2125
40,1,Adrián percibió a una mujer detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 3.1352, 3.8406, 12.9447, 10.1953, 0.4449, 7.6967, 4.8576, 7.0944, 4.4072]",12.9447,"[13.6149, 14.6654, 1.98, 3.7194, 13.3676, 7.7868, 0.3696, 7.0281, 4.8904, 6.517, 3.1661]",13.3676
40,2,Adrián percibió a la sombra detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 3.1352, 1.6977, 13.6925, 9.3866, 0.6715, 7.5734, 5.4914, 6.324, 3.4085]",13.6925,"[13.6149, 14.6654, 1.98, 1.7353, 13.7817, 8.7103, 0.4616, 7.1777, 4.8864, 6.261, 2.8699]",13.7817
40,3,Adrián percibió la mujer detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 3.4565, 14.3714, 9.7236, 0.7453, 7.6857, 4.9866, 7.0245, 3.597]",14.3714,"[13.6149, 14.6654, 3.3239, 14.8275, 6.2362, 0.4662, 7.1744, 4.8323, 6.6428, 3.0858]",14.8275
40,4,Adrián percibió una mujer detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 5.3235, 13.7581, 9.5646, 0.4833, 7.5392, 4.8041, 7.1815, 4.013]",13.7581,"[13.6149, 14.6654, 3.9712, 14.3038, 7.2924, 0.3914, 7.2294, 4.8863, 6.6898, 3.0334]",14.3038
40,5,Adrián percibió la sombra detrás de él durante algunos minutos.,False,,,False,"[13.329, 12.9634, 3.4565, 13.7847, 9.055, 0.6982, 7.365, 5.4978, 6.3645, 3.2797]",13.7847,"[13.6149, 14.6654, 3.3239, 14.2304, 8.5945, 0.4764, 7.3395, 4.8219, 6.3933, 2.7193]",14.2304
41,0,Emma investigó a la empresaria en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 2.1084, 1.6378, 13.3763, 2.6479, 1.7809, 14.4775, 5.7752, 7.3135, 2.7459]",13.3763,"[13.7039, 13.2563, 2.2007, 2.0158, 13.5292, 2.5999, 1.6621, 15.2007, 5.8139, 7.0821, 1.0923]",13.5292
41,1,Emma investigó a una empresaria en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 2.1084, 3.3822, 13.422, 2.1632, 1.7253, 14.7522, 5.754, 7.1315, 2.5839]",13.422,"[13.7039, 13.2563, 2.2007, 3.9432, 12.9028, 2.6444, 1.6392, 14.8591, 5.9221, 6.9265, 1.1084]",12.9028
41,2,Emma investigó a la epidemia en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 2.1084, 1.6378, 13.7955, 3.2337, 1.6093, 14.9019, 5.9773, 7.2164, 2.7486]",13.7955,"[13.7039, 13.2563, 2.2007, 2.0158, 13.8064, 3.4788, 1.6759, 15.4082, 5.6646, 7.122, 1.0128]",13.8064
41,3,Emma investigó la empresaria en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 2.2476, 13.8709, 2.6612, 1.5875, 14.4832, 5.5805, 7.2772, 2.6091]",13.8709,"[13.7039, 13.2563, 1.8102, 14.8799, 2.524, 1.656, 15.0275, 5.8681, 7.0012, 1.0999]",14.8799
41,4,Emma investigó una empresaria en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 3.5897, 13.929, 2.0916, 1.4794, 14.7726, 5.7283, 7.0416, 2.4464]",13.929,"[13.7039, 13.2563, 4.1145, 14.39, 2.6295, 1.6705, 14.6298, 5.9509, 6.823, 1.1151]",14.39
41,5,Emma investigó la epidemia en la ciudad durante varias semanas.,True,Emma pasó semanas investigando.,SI,False,"[13.2764, 12.469, 2.2476, 13.7456, 3.2453, 1.4733, 15.0341, 5.8083, 7.1684, 2.639]",13.7456,"[13.7039, 13.2563, 1.8102, 14.2405, 3.496, 1.6802, 15.2113, 5.7613, 7.0467, 1.0172]",14.2405
42,0,Ismael encontró a la conocida en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 2.0274, 2.0484, 13.4386, 3.1514, 1.7767, 6.5853, 3.7006, 8.7921, 0.7425]",13.4386,"[13.7442, 16.4484, 2.2971, 2.2118, 14.4732, 4.1366, 1.6555, 7.4246, 2.9161, 9.4906, 0.5046]",14.4732
42,1,Ismael encontró a una conocida en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 2.0274, 2.9906, 13.8337, 2.691, 1.6955, 5.9224, 3.4634, 8.7843, 0.9191]",13.8337,"[13.7442, 16.4484, 2.2971, 3.6015, 14.1143, 4.4323, 1.6774, 7.0315, 2.9594, 9.3765, 0.5167]",14.1143
42,2,Ismael encontró a la dificultad en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 2.0274, 2.0484, 14.0675, 2.7282, 1.7179, 6.2252, 3.6492, 9.2419, 0.6044]",14.0675,"[13.7442, 16.4484, 2.2971, 2.2118, 14.9867, 2.8119, 1.5264, 8.7019, 2.8547, 9.6868, 0.4177]",14.9867
42,3,Ismael encontró la conocida en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 2.9514, 14.07, 3.204, 1.5738, 6.2356, 3.9981, 9.0015, 0.6842]",14.07,"[13.7442, 16.4484, 2.957, 15.355, 3.2907, 1.659, 7.381, 2.8932, 9.5945, 0.486]",15.355
42,4,Ismael encontró una conocida en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 3.7887, 14.1537, 2.8843, 1.3804, 6.0551, 3.8442, 8.9817, 0.8692]",14.1537,"[13.7442, 16.4484, 3.3947, 15.1527, 3.7919, 1.6882, 6.9827, 2.939, 9.4654, 0.4978]",15.1527
42,5,Ismael encontró la dificultad en la carretera en pocas horas.,False,,,False,"[13.3013, 12.5857, 2.9514, 13.9061, 2.521, 1.5703, 5.8315, 3.8193, 9.4268, 0.5778]",13.9061,"[13.7442, 16.4484, 2.957, 14.7738, 2.595, 1.5402, 8.4162, 2.8521, 9.7873, 0.4039]",14.7738
43,0,Sofía conoció a la chica en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 2.1944, 1.881, 13.4969, 2.5423, 1.6428, 6.7491, 3.6238, 5.6039, 2.6174]",13.4969,"[14.1203, 14.1891, 1.9241, 1.7937, 14.7207, 4.1041, 1.0573, 5.3326, 4.3359, 6.3865, 2.7808]",14.7207
43,1,Sofía conoció a una chica en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 2.1944, 3.391, 12.6054, 1.9684, 1.3976, 6.9671, 3.6111, 5.5095, 2.5977]",12.6054,"[14.1203, 14.1891, 1.9241, 3.963, 13.3802, 3.4767, 1.0554, 5.2106, 4.1602, 6.5263, 2.7342]",13.3802
43,2,Sofía conoció a la verdad en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 2.1944, 1.881, 15.492, 5.1759, 1.8652, 8.6645, 4.0848, 6.1508, 2.1738]",15.492,"[14.1203, 14.1891, 1.9241, 1.7937, 16.1278, 3.3942, 1.0459, 5.6411, 4.1179, 6.4252, 2.7882]",16.1278
43,3,Sofía conoció la chica en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 2.4292, 14.4976, 2.8278, 1.6028, 6.4885, 3.9597, 5.4444, 2.7467]",14.4976,"[14.1203, 14.1891, 2.1472, 16.679, 3.7443, 1.0056, 5.366, 4.4584, 6.478, 2.794]",16.679
43,4,Sofía conoció una chica en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 3.4803, 13.8672, 1.9006, 1.3992, 6.616, 3.8739, 5.4464, 2.7052]",13.8672,"[14.1203, 14.1891, 3.8348, 15.5926, 3.3565, 1.0092, 5.2057, 4.2687, 6.6403, 2.7387]",15.5926
43,5,Sofía conoció la verdad en el colegio en dos días.,False,,,False,"[13.5743, 12.3054, 2.4292, 14.1686, 4.4758, 1.9252, 8.2505, 4.3014, 6.0923, 2.2615]",14.1686,"[14.1203, 14.1891, 2.1472, 17.44, 3.1057, 1.02, 5.6415, 4.1678, 6.4776, 2.7846]",17.44
44,0,Martín detectó a la intrusa en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 2.7099, 2.0019, 14.961, 2.8912, 1.6866, 4.9188, 4.8313, 6.4881, 3.126]",14.961,"[13.7192, 14.0799, 4.0158, 1.8375, 14.6884, 3.2451, 1.0008, 4.9679, 4.4758, 5.9552, 3.7834]",14.6884
44,1,Martín detectó a una intrusa en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 2.7099, 3.6945, 14.7934, 2.2808, 1.3523, 4.2981, 4.6861, 6.169, 3.2111]",14.7934,"[13.7192, 14.0799, 4.0158, 3.7922, 14.6263, 2.9546, 0.9621, 4.8072, 4.2621, 6.0265, 3.6783]",14.6263
44,2,Martín detectó a la enfermedad en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 2.7099, 2.0019, 15.7369, 3.6426, 2.0766, 6.5065, 5.1259, 6.4551, 3.821]",15.7369,"[13.7192, 14.0799, 4.0158, 1.8375, 17.0882, 3.0925, 0.9697, 4.3135, 4.5754, 5.9207, 3.6681]",17.0882
44,3,Martín detectó la intrusa en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 2.5158, 14.589, 2.9592, 1.6878, 4.668, 5.3734, 6.3644, 3.1473]",14.589,"[13.7192, 14.0799, 2.6197, 15.4541, 2.8896, 0.9623, 4.9737, 4.5347, 5.983, 3.6726]",15.4541
44,4,Martín detectó una intrusa en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 3.788, 14.7473, 2.2504, 1.3709, 4.383, 5.2546, 6.1943, 3.1514]",14.7473,"[13.7192, 14.0799, 2.5362, 15.6658, 2.6094, 0.9387, 4.7748, 4.3034, 6.071, 3.5481]",15.6658
44,5,Martín detectó la enfermedad en el hospital en dos minutos.,False,,,False,"[13.3482, 13.2105, 2.5158, 15.172, 3.629, 1.9938, 6.2032, 5.5328, 6.419, 3.9518]",15.172,"[13.7192, 14.0799, 2.6197, 18.3436, 3.0003, 0.9151, 4.2837, 4.6586, 5.9417, 3.5662]",18.3436
45,0,Gabriela localizó a la amiga en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 2.0379, 1.6027, 13.8339, 3.7324, 1.9783, 14.5897, 4.2643, 6.2011, 2.7876]",13.8339,"[13.7738, 13.4536, 1.5999, 1.7733, 14.8007, 3.8915, 1.5616, 15.5709, 4.8109, 6.1479, 2.73]",14.8007
45,1,Gabriela localizó a una amiga en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 2.0379, 3.4797, 13.1034, 3.0949, 1.9207, 14.6613, 4.1439, 6.0355, 2.7216]",13.1034,"[13.7738, 13.4536, 1.5999, 3.4105, 11.7322, 3.3532, 1.5879, 15.2707, 4.7193, 6.2315, 2.6661]",11.7322
45,2,Gabriela localizó a la bodega en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 2.0379, 1.6027, 13.6296, 3.0004, 1.6918, 14.2431, 4.2637, 6.4557, 3.247]",13.6296,"[13.7738, 13.4536, 1.5999, 1.7733, 14.0384, 2.7495, 1.6662, 15.3387, 4.6453, 5.8404, 3.3045]",14.0384
45,3,Gabriela localizó la amiga en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 2.2428, 14.7622, 3.7114, 1.8336, 14.6673, 4.4267, 6.1236, 2.7274]",14.7622,"[13.7738, 13.4536, 2.5607, 15.9928, 3.7827, 1.5522, 15.3652, 4.832, 6.2054, 2.6461]",15.9928
45,4,Gabriela localizó una amiga en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 3.8277, 14.23, 3.027, 1.6313, 14.6121, 4.3976, 6.1142, 2.601]",14.23,"[13.7738, 13.4536, 3.9467, 13.2552, 3.3705, 1.6199, 14.9906, 4.7291, 6.3203, 2.566]",13.2552
45,5,Gabriela localizó la bodega en la ciudad en dos minutos.,False,,,False,"[13.338, 12.5644, 2.2428, 14.0133, 3.0947, 1.5127, 14.2656, 4.3808, 6.4647, 3.2641]",14.0133,"[13.7738, 13.4536, 2.5607, 14.8769, 2.8162, 1.6713, 15.1683, 4.6238, 5.8905, 3.2356]",14.8769
46,0,Alejandro identificó a la agresora en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 1.569, 1.6051, 14.0432, 3.0494, 1.6258, 5.3667, 4.3932, 6.5681, 1.9356]",14.0432,"[13.7782, 15.1279, 1.5039, 1.7572, 14.2043, 2.5724, 1.0573, 5.7281, 3.8669, 6.2053, 2.7885]",14.2043
46,1,Alejandro identificó a una agresora en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 1.569, 3.7666, 14.0253, 2.3874, 1.3257, 4.9827, 4.2489, 6.2924, 2.1062]",14.0253,"[13.7782, 15.1279, 1.5039, 3.7195, 14.1396, 2.2406, 1.028, 5.6325, 3.8303, 6.3404, 2.8054]",14.1396
46,2,Alejandro identificó a la amenaza en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 1.569, 1.6051, 14.8968, 3.2573, 1.5033, 2.7537, 4.512, 6.5099, 2.0042]",14.8968,"[13.7782, 15.1279, 1.5039, 1.7572, 15.5858, 4.9953, 1.0831, 5.621, 3.712, 5.7461, 2.6483]",15.5858
46,3,Alejandro identificó la agresora en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 2.5489, 14.0079, 3.2473, 1.6608, 4.7138, 4.5901, 6.4637, 1.9202]",14.0079,"[13.7782, 15.1279, 2.8331, 14.7471, 2.3608, 1.0288, 5.7074, 3.7721, 6.1781, 2.7377]",14.7471
46,4,Alejandro identificó una agresora en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 4.1771, 14.3948, 2.3789, 1.3648, 4.5782, 4.5593, 6.3134, 2.1146]",14.3948,"[13.7782, 15.1279, 3.8555, 15.0103, 2.0705, 1.0083, 5.5599, 3.7353, 6.3281, 2.7425]",15.0103
46,5,Alejandro identificó la amenaza en el aeropuerto en dos horas.,True,Alejandro estaba en el centro comercial.,NO,False,"[13.2708, 13.412, 2.5489, 14.0332, 3.3009, 1.4989, 2.4153, 4.6083, 6.3559, 1.9759]",14.0332,"[13.7782, 15.1279, 2.8331, 15.7021, 4.884, 1.0606, 5.5118, 3.6552, 5.7219, 2.6319]",15.7021
47,0,Marta descartó a la aspirante en la selección en un día.,False,,,False,"[13.372, 12.9206, 2.5174, 2.0923, 13.9826, 2.9101, 2.0308, 7.718, 5.553, 3.5477, 7.0891]",13.9826,"[13.8768, 14.1565, 3.3529, 1.9291, 14.6206, 4.0837, 1.5926, 4.8796, 5.312, 3.4478, 5.8042]",14.6206
47,1,Marta descartó a una aspirante en la selección en un día.,False,,,False,"[13.372, 12.9206, 2.5174, 3.6457, 13.9134, 2.3303, 1.9869, 8.8187, 5.0989, 3.1435, 7.0792]",13.9134,"[13.8768, 14.1565, 3.3529, 4.2472, 14.0936, 3.6977, 1.6264, 4.8036, 5.3072, 3.3869, 5.8463]",14.0936
47,2,Marta descartó a la sospecha en la selección en un día.,False,,,False,"[13.372, 12.9206, 2.5174, 2.0923, 14.4673, 3.4246, 1.6997, 6.8496, 5.4968, 2.9451, 6.7979]",14.4673,"[13.8768, 14.1565, 3.3529, 1.9291, 15.6928, 4.334, 1.7299, 6.0081, 5.2897, 3.4386, 5.5752]",15.6928
47,3,Marta descartó la aspirante en la selección en un día.,False,,,False,"[13.372, 12.9206, 3.0461, 14.2906, 3.1411, 1.8157, 8.4045, 5.5485, 3.4282, 7.0711]",14.2906,"[13.8768, 14.1565, 2.8061, 16.1836, 4.4512, 1.6063, 4.8063, 5.1795, 3.4638, 5.8166]",16.1836
47,4,Marta descartó una aspirante en la selección en un día.,False,,,False,"[13.372, 12.9206, 4.1924, 14.1551, 2.4791, 1.731, 9.0584, 5.3801, 3.1597, 7.0322]",14.1551,"[13.8768, 14.1565, 3.2303, 16.0278, 4.1572, 1.6389, 4.6847, 5.2865, 3.4097, 5.8673]",16.0278
47,5,Marta descartó la sospecha en la selección en un día.,False,,,False,"[13.372, 12.9206, 3.0461, 13.978, 3.2274, 1.5557, 7.3242, 5.6441, 2.8474, 6.7809]",13.978,"[13.8768, 14.1565, 2.8061, 15.6189, 3.8783, 1.7247, 5.8462, 5.2065, 3.4593, 5.6]",15.6189
48,0,Samuel descubrió a la infiltrada en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 1.5655, 1.8757, 14.7126, 2.9244, 1.5391, 6.5373, 4.7289, 9.5506, 1.5334]",14.7126,"[13.7014, 14.7184, 2.3302, 2.1013, 14.6066, 2.7424, 1.0573, 7.4643, 5.3057, 8.9221, 0.7207]",14.6066
48,1,Samuel descubrió a una infiltrada en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 1.5655, 2.937, 14.9731, 2.2768, 1.2501, 6.3029, 4.5398, 9.4823, 1.6561]",14.9731,"[13.7014, 14.7184, 2.3302, 3.8631, 14.1131, 2.367, 1.0343, 7.4106, 5.079, 8.8264, 0.7383]",14.1131
48,2,Samuel descubrió a la tabla en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 1.5655, 1.8757, 14.6659, 3.7433, 1.6387, 7.4271, 4.719, 9.59, 1.3351]",14.6659,"[13.7014, 14.7184, 2.3302, 2.1013, 14.8922, 4.1433, 1.3868, 8.1133, 5.455, 8.7858, 0.7676]",14.8922
48,3,Samuel descubrió la infiltrada en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 2.8313, 14.562, 2.8741, 1.5736, 6.1102, 5.0863, 9.8029, 1.4646]",14.562,"[13.7014, 14.7184, 2.7305, 15.6616, 2.6599, 1.0038, 7.5752, 5.2311, 9.043, 0.6975]",15.6616
48,4,Samuel descubrió una infiltrada en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 3.8756, 14.5514, 2.1709, 1.2779, 5.8558, 4.9597, 9.6663, 1.6033]",14.5514,"[13.7014, 14.7184, 3.9436, 15.2667, 2.2852, 0.9964, 7.4743, 4.9442, 8.9222, 0.7187]",15.2667
48,5,Samuel descubrió la tabla en el museo en pocas horas.,False,,,False,"[13.2918, 12.4559, 2.8313, 14.6149, 3.6029, 1.6734, 6.8023, 5.0251, 9.7695, 1.2574]",14.6149,"[13.7014, 14.7184, 2.7305, 16.0011, 4.0633, 1.2809, 8.132, 5.352, 8.9097, 0.7491]",16.0011
49,0,Alba mencionó a la actriz en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 1.8104, 1.95, 14.654, 1.9899, 1.3431, 6.4386, 4.2676, 5.6017, 5.2236]",14.654,"[13.9729, 14.5063, 2.7503, 1.7977, 14.8869, 3.596, 1.0668, 6.1957, 6.2356, 5.4685, 4.2199]",14.8869
49,1,Alba mencionó a una actriz en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 1.8104, 3.3252, 14.4817, 1.8076, 1.1081, 6.7277, 4.3767, 5.4265, 5.2891]",14.4817,"[13.9729, 14.5063, 2.7503, 4.432, 14.445, 3.7013, 1.0155, 6.2615, 6.1937, 5.5275, 4.1227]",14.445
49,2,Alba mencionó a la ciudad en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 1.8104, 1.95, 14.9141, 2.6447, 1.2623, 6.1039, 6.3411, 5.7368, 4.906]",14.9141,"[13.9729, 14.5063, 2.7503, 1.7977, 16.5684, 4.187, 1.0016, 6.3221, 6.2576, 5.4673, 4.3111]",16.5684
49,3,Alba mencionó la actriz en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 3.3505, 14.9298, 2.4674, 1.4179, 6.2234, 4.1835, 5.6681, 4.9503]",14.9298,"[13.9729, 14.5063, 4.1053, 16.5716, 3.6308, 1.039, 6.1643, 6.3923, 5.396, 4.1615]",16.5716
49,4,Alba mencionó una actriz en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 4.2685, 14.8463, 1.7197, 1.1135, 6.0998, 4.3954, 5.5757, 4.9998]",14.8463,"[13.9729, 14.5063, 5.3516, 16.9194, 3.6776, 0.9958, 6.1965, 6.3459, 5.4728, 4.0555]",16.9194
49,5,Alba mencionó la ciudad en el teatro tras varios minutos.,False,,,False,"[13.4028, 12.9704, 3.3505, 14.7452, 3.3168, 1.3018, 6.2176, 6.1751, 5.9011, 4.7307]",14.7452,"[13.9729, 14.5063, 4.1053, 18.1851, 4.0218, 0.9545, 6.2835, 6.438, 5.3717, 4.2479]",18.1851
